date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-06-19,08:00:00,21496.0775,128.71335990261056,43.76913767839653,46.23086232160347,9.597881023912237,534.0,331.0,203.0,485.6,15.1,7.7,61,999.8,19.6,166,44,16,0,100,0.0,0.0,0.0,1,27804.0,13430.798888660598,3861.263333333333,3202.6275,17153.84,14873.8575
2023-06-24,10:00:00,14465.8175,170.1360637381579,35.9717622244094,54.02823777559061,11.580324228490204,773.0,634.0,139.0,795.2,19.5,9.9,54,1012.0,19.5,298,35,34,0,13,0.0,0.0,0.0,1,41844.0,19187.57069047805,0.0,0.0,5107.906666666667,0.0
2022-09-18,07:00:00,9488.650833333331,125.66005811201076,68.73847136354044,21.261528636459552,8.716576143626728,242.0,166.0,76.0,538.7,12.0,10.5,90,992.4,9.7,184,35,23,0,49,0.0,0.0,0.0,1,12782.0,9444.478308584012,7912.6025,4030.6975,4244.7425,9621.604166666666
2022-07-14,13:00:00,13544.43,232.2872795937951,46.108436383347865,43.891563616652135,14.521751095031902,624.0,479.0,145.0,658.8,17.8,10.0,60,999.2,21.3,168,35,35,0,10,0.0,0.0,0.0,1,31135.0,12947.422334375524,12117.461666666668,12309.696666666669,12603.765,10862.074166666667
2023-05-30,05:00:00,5671.025000000001,86.70876210253373,66.42545864114281,23.574541358857186,6.662095940166799,159.0,60.0,99.0,177.7,10.8,5.9,71,1013.2,10.4,270,24,0,40,0,0.0,0.0,0.0,1,6000.0,2976.653270675183,8173.251666666667,3424.005833333333,8208.358333333334,8582.535833333333
2022-07-29,15:00:00,6120.560833333333,260.63288252914725,62.6652691632692,27.3347308367308,16.511906126761275,382.0,265.0,117.0,513.9,17.5,10.4,63,1015.5,19.6,148,44,28,32,0,0.0,0.0,0.0,1,19080.0,5429.397512074829,3459.6875,6057.130833333334,5184.965,1868.910833333333
2022-06-17,12:00:00,14351.240833333335,215.9935004993368,39.56359575641059,50.43640424358941,13.604527923188206,721.0,588.0,133.0,743.4,19.8,10.1,53,1010.1,19.6,163,23,7,27,0,0.0,0.0,0.0,1,54684.0,15937.23614772503,20276.921666666665,15973.503333333334,20126.236666666668,12092.175833333333
2022-06-23,08:00:00,17975.559166666666,128.45325697326183,43.855180866676186,46.14481913332381,9.583381968156768,599.0,409.0,190.0,601.1,19.9,11.5,58,1008.5,14.1,232,30,0,0,100,0.0,0.0,0.0,1,40900.0,15002.901885071356,16926.620833333334,15139.994166666664,14576.888333333334,9441.285833333332
2023-06-05,17:00:00,833.7283333333334,289.93968972672326,75.54328292303904,14.45671707696096,18.644948436139572,214.0,141.0,73.0,452.6,14.2,7.3,63,1014.7,17.2,280,34,6,31,34,0.0,0.0,0.0,1,13254.0,163.84047707875845,1120.7525,2525.869166666667,1399.2275,1281.513333333333
2023-02-10,11:00:00,11052.503333333334,185.81133303919827,73.60785696086904,16.392143039130957,12.383640078301704,239.0,165.0,74.0,583.4,2.9,-4.6,58,1003.3,31.2,289,28,12,28,0,0.0,0.0,0.0,1,14520.0,11429.825274345952,3966.765,4119.838333333334,944.1983333333334,2099.1141666666667
2023-05-15,16:00:00,2181.5483333333336,275.9753551638162,71.41858011957731,18.58141988042268,17.680836133769038,293.0,181.0,112.0,474.6,21.9,5.8,35,1009.5,12.0,129,39,0,18,95,0.0,0.0,0.0,1,18100.0,2018.86029498957,1643.7316666666666,7079.035,1587.9399999999998,1640.6933333333334
2022-03-05,15:00:00,2177.3825,246.63219845834635,83.34363053795356,6.65636946204644,16.429400409347352,127.0,75.0,52.0,430.0,-0.4,-3.2,81,1018.1,11.5,229,26,0,0,85,0.0,0.0,0.0,1,7500.0,2176.569298191237,2516.244166666667,9723.736666666666,2288.885,377.0708333333334
2022-05-22,03:00:00,1459.0375,62.86112527896125,82.23919225340981,7.760807746590182,4.67600951775223,36.0,6.0,30.0,58.0,5.9,0.5,68,1005.4,14.1,32,30,0,0,100,0.0,0.0,0.0,1,600.0,0.0,625.1725,0.0,519.6783333333333,0.0
2022-06-24,18:00:00,458.9141666666667,301.7501020200088,81.28512018078052,8.714879819219469,19.578308997673123,143.0,88.0,55.0,419.4,21.5,13.4,60,1012.3,7.2,207,25,0,0,84,0.0,0.0,0.0,1,8800.0,0.0,685.0733333333333,979.0116666666668,502.4291666666666,523.1908333333333
2022-09-07,06:00:00,5288.64,108.573798955936,72.26977607357274,17.73022392642726,7.651681128938503,154.0,99.0,55.0,409.4,11.0,6.7,75,1013.2,11.7,81,49,14,35,50,0.0,0.0,0.0,1,8514.0,5446.7219651329015,7070.038333333334,2258.2691666666665,1840.8741666666665,6120.9975
2023-02-28,14:00:00,2281.72,231.95779344249803,78.42862455080152,11.571375449198484,15.411217889925943,163.0,31.0,132.0,124.8,1.7,-0.2,87,1014.4,13.0,321,37,6,4,98,0.0,0.0,0.0,1,2914.0,3303.4173205987763,957.1116666666668,2041.7441666666664,1321.265,159.03916666666666
2023-05-07,18:00:00,44.08583333333333,299.91469530337827,87.6852666811377,2.314733318862291,19.677518879583324,58.0,29.0,29.0,247.3,6.9,-0.3,60,1025.9,6.6,315,29,0,0,98,0.0,0.0,0.0,1,2900.0,0.0,73.43916666666667,630.9416666666667,70.12833333333333,63.87583333333333
2022-09-08,03:00:00,11.9,69.70849483427733,95.18303410105594,-5.183034101055937,4.656680614923071,0.0,0.0,0.0,0.0,5.1,4.2,94,1019.0,5.4,20,27,14,24,0,0.0,0.0,0.0,1,0.0,0.0,17.709166666666665,0.0,0.0,0.0699999999999999
2022-10-24,08:00:00,10340.661666666669,147.83472616071097,75.39135238126156,14.60864761873844,9.883209554083937,144.0,82.0,62.0,385.5,3.9,1.8,86,1011.2,4.5,346,29,18,21,0,0.0,0.0,0.0,1,6724.0,7171.6466433950345,1888.0525,1259.7441666666666,10601.518333333332,2074.4725
