date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72,pred_gbm,pred_lstm,pred_saed
3/25/2022,11:00:00,14156.37083,189.2599641,57.52779524,32.47220476,12.52044188,332,80,252,148.1,8.8,4.2,73,1009.1,19,209,78,0,98,63,0,0,0,2,8000,7705.178663,21617.87167,21105.28667,9141.985,20298.82333,8774.970841,13980.58162,13980.58162
3/25/2022,12:00:00,17364.44833,206.6103426,59.88398208,30.11601792,13.52065145,244,26,218,49.8,7.9,3.8,75,1008,19.8,207,66,0,90,41,0,0,0,2,2600,4694.248929,18950.19,21617.87167,4721.366667,19254.06083,7178.059008,10937.7945,10937.7945
3/25/2022,13:00:00,13923.44333,222.8640347,64.25522931,25.74477069,14.52086103,271,103,168,218.9,7.5,3.1,74,1007,21.1,200,28,0,12,70,0,0,0,1,10300,6093.287688,15871.27333,18950.19,2508.451667,15089.77333,8678.834144,9388.49149,9388.49149
3/25/2022,14:00:00,7709.540833,237.8290072,70.16372781,19.83627219,15.52107063,293,180,113,462.8,7.3,2.5,72,1006.7,21,192,8,3,5,8,0,0,0,0,17460,6488.572545,10244.875,15871.27333,973.3191667,9197.306667,9657.181081,7195.948187,7195.948187
3/25/2022,15:00:00,1916.591667,251.6944363,77.10530128,12.89469872,16.52128024,201,114,87,403.2,6.4,2.1,74,1006.2,18.9,189,40,8,51,8,0,0,0,1,10488,3100.906665,4038.109167,10244.875,768.0808333,3250.413333,2775.254372,1968.256215,1968.256215
3/25/2022,16:00:00,427.8983333,264.8479633,84.61890918,5.381090823,17.52148986,78,21,57,131.9,5.4,1.7,77,1005.7,18.4,184,52,14,41,48,0,0,0,2,1806,185.5834391,560.5916667,4038.109167,315.7975,542.815,532.2479878,401.1373518,401.1373518
3/25/2022,17:00:00,0,277.7451078,92.29068911,-2.290689105,18.52169948,10,0,10,0,4.6,1.5,80,1004.8,16.2,197,32,3,0,98,0,0,0,1,0,0,0,560.5916667,0,0,0,0,0
3/25/2022,18:00:00,0,290.8468563,99.72690617,-9.726906168,19.52190912,0,0,0,0,4,1.3,83,1003.5,16.6,210,49,6,23,99,0,0,0,1,0,0,0,0,0,0,0,0,0
3/25/2022,19:00:00,0,304.5827712,106.520511,-16.52051102,20.52211877,0,0,0,0,4.1,1.1,81,1003,19.7,198,66,6,52,98,0,0,0,2,0,0,0,0,0,0,0,0,0
3/25/2022,20:00:00,0,319.2924178,112.2286666,-22.2286666,21.52232843,0,0,0,0,4.7,1.6,80,1001.8,21.8,189,100,33,77,100,0,0,0,3,0,0,0,0,0,0,0,0,0
3/25/2022,21:00:00,0,335.1142137,116.3828697,-26.38286969,22.52253809,0,0,0,0,4.8,2.6,85,1000.6,22.3,179,75,7,64,100,0.5,0.5,0,53,0,0,0,0,0,0,0,0,0
3/25/2022,22:00:00,0,351.848755,118.5567279,-28.55672791,23.52274776,0,0,0,0,4.5,2.8,89,999.9,24.1,163,87,25,68,78,0.3,0.3,0,51,0,0,0,0,0,0,0,0,0
3/25/2022,23:00:00,0,8.927315803,118.4881422,-28.48814221,0.522957443,0,0,0,0,4.2,1.9,85,999.5,23.7,154,55,23,56,1,0,0,0,2,0,0,0,0,0,0,0,0,0
3/26/2022,0:00:00,0,25.61932943,116.1848005,-26.18480045,1.523167131,0,0,0,0,3.3,-1.5,71,998.8,25,144,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,1:00:00,0,41.3737753,111.9205162,-21.92051623,2.523376826,0,0,0,0,2.8,-4.9,57,998.7,30.1,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,2:00:00,0,56.01293714,106.1259542,-16.12595419,3.523586526,0,0,0,0,2.7,-5.5,55,998.1,31.9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,3:00:00,0,69.69032612,99.26824648,-9.26824648,4.523796233,0,0,0,0,2.8,-5,56,997.8,33.5,147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,4:00:00,56.32416667,82.75308613,91.78680363,-1.78680363,5.524005946,0,0,0,0,2.7,-4,61,997.5,35.6,147,0,0,0,0,0,0,0,0,0,0,0,0,162.2025,89.86666667,143.7208402,407.1524876,407.1524876
3/26/2022,5:00:00,1520.341667,95.63427775,84.08568527,5.914314733,6.524215664,20,9,11,102.6,2.5,-2.5,69,997.2,35.7,145,0,0,0,0,0,0,0,0,900,0,1560.850833,0,1867.146667,1905.665833,1375.987114,892.0239042,892.0239042
3/26/2022,6:00:00,7030.100833,108.7972983,76.55724217,13.44275783,7.524425386,119,74,45,439.4,2.7,-1.5,74,997.3,34.8,141,0,0,0,0,0,0,0,0,7400,5344.831624,5190.1925,1560.850833,6638.6075,4891.606667,6496.934009,4247.896789,4247.896789
3/26/2022,7:00:00,14220.3,122.6999863,69.61600526,20.38399474,8.524635113,246,178,68,610.1,3.3,-2.8,64,997.9,36.4,138,6,6,1,0,0.1,0.1,0,51,16732,10603.23519,13736.45833,5190.1925,12790.8525,5969.789167,9187.645984,8124.061595,8124.061595
3/26/2022,8:00:00,8806.069167,137.7305629,63.72563775,26.27436225,9.524844845,323,218,105,548.4,3.4,-2.7,65,998.6,37.9,135,18,16,6,0,0,0,0,0,18312,12312.57198,17218.265,13736.45833,17713.43333,6007.3075,15987.19391,11308.79086,11308.79086
3/26/2022,9:00:00,12104.55,154.0723399,59.39362218,30.60637782,10.52505458,391,283,108,591.6,3.9,-3.2,60,999.1,39.3,131,26,23,9,0,0,0,0,1,21791,14259.7164,8231.330833,17218.265,20207.45833,10308.60833,17162.60443,13221.07779,13221.07779
3/26/2022,10:00:00,9830.6925,171.5161061,57.09841366,32.90158634,11.52526432,459,322,137,608.7,3.7,-2.6,63,1000.1,35.2,127,47,12,61,0,0,0,0,1,28336,15706.9543,6819.940833,8231.330833,21105.28667,11439.6025,17942.19928,13477.93733,13477.93733
3/26/2022,11:00:00,7393.305,189.3880827,57.14282693,32.85717307,12.52547406,504,399,105,731.1,3.2,-3.9,59,1001.4,37.7,126,43,12,53,0,0.1,0.1,0,51,35112,16848.76632,14156.37083,6819.940833,21617.87167,9141.985,12982.5406,12496.17818,12496.17818
3/26/2022,12:00:00,4371.901667,206.8003462,59.51943249,30.48056751,13.5256838,435,301,134,570.4,2.7,-4.3,60,1002.9,39.5,122,31,14,30,0,0.1,0.1,0,51,25886,13010.04673,17364.44833,14156.37083,18950.19,4721.366667,12526.69968,10130.62579,10130.62579
3/26/2022,13:00:00,2509.636667,223.0954787,63.91398183,26.08601817,14.52589355,367,200,167,420.2,2.3,-4.6,60,1004.2,39.1,116,71,62,26,0,0.1,0.1,0,51,7600,9496.706115,13923.44333,17364.44833,15871.27333,2508.451667,5800.122401,5242.948082,5242.948082
3/26/2022,14:00:00,2788.473333,238.0832038,69.84325929,20.15674071,15.52610329,286,153,133,388.1,1.8,-5.3,60,1006.3,37.4,111,100,78,50,0,0.1,0.1,0,51,3366,6339.337195,7709.540833,13923.44333,10244.875,973.3191667,4860.851784,1297.811193,1297.811193
3/26/2022,15:00:00,1238.345,251.9587176,76.79960503,13.20039497,16.52631304,168,68,100,236.2,1.2,-5.6,61,1008.1,36,108,100,80,46,0,0.1,0.1,0,51,1360,2565.700184,1916.591667,7709.540833,4038.109167,768.0808333,1990.988772,512.3005032,512.3005032
3/26/2022,16:00:00,308.6241667,265.1149071,84.32039152,5.679608478,17.52652279,74,21,53,127.7,0.6,-6.5,59,1009.8,34.7,105,62,68,1,0,0,0,0,2,672,126.887542,427.8983333,1916.591667,560.5916667,315.7975,150.4622133,339.5762698,339.5762698
3/26/2022,17:00:00,0,278.0099793,91.99131346,-1.991313461,18.52673254,16,5,11,58.2,-0.3,-8,56,1011.3,33.1,102,80,86,5,0,0,0,0,3,70,0,0,427.8983333,0,0,0,0,0
3/26/2022,18:00:00,0,291.1049164,99.41883774,-9.418837737,19.52694229,0,0,0,0,-1.1,-8.2,58,1012.9,32.2,104,13,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,19:00:00,0,304.8267838,106.1967595,-16.19675954,20.52715204,0,0,0,0,-1.9,-9,58,1014.4,30.9,105,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,20:00:00,0,319.5106899,111.8841613,-21.88416131,21.52736179,0,0,0,0,-2.3,-9,60,1015.1,29.5,106,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,21:00:00,0,335.2905522,116.0160615,-26.01606152,22.52757153,0,0,0,0,-2.6,-8.9,62,1016.5,27.6,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,22:00:00,0,351.9665141,118.1709574,-28.17095744,23.52778128,0,0,0,0,-2.8,-9,63,1017.2,23.8,105,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2022,23:00:00,0,8.977097439,118.0911427,-28.09114271,0.527991024,0,0,0,0,-3,-9.2,62,1017.8,22.1,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2022,0:00:00,0,25.60423695,115.7856515,-25.78565155,1.528200766,0,0,0,0,-3.3,-9.6,62,1018.3,22.5,110,13,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2022,1:00:00,0,41.30686599,111.5260369,-21.52603691,2.528410505,0,0,0,0,-3.4,-10,60,1018.9,22.7,110,30,0,7,86,0,0,0,1,0,0,0,0,0,0,0,0,0
3/27/2022,2:00:00,0,55.91025899,105.73904,-15.73904003,3.52862024,0,0,0,0,-3.6,-10.5,59,1019.4,22.1,112,30,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
3/27/2022,3:00:00,0,69.56597496,98.88831758,-8.888317578,4.528829972,0,0,0,0,-3.7,-11,57,1020.1,21.9,110,30,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
3/27/2022,4:00:00,489.0391667,82.61808602,91.41105573,-1.41105573,5.529039699,0,0,0,0,-3.8,-11.4,56,1020.4,20.3,110,34,4,0,100,0,0,0,1,0,0,56.32416667,0,0,162.2025,81.12638764,270.3704182,270.3704182
3/27/2022,5:00:00,2388.885,95.49780272,83.71024511,6.289754885,6.529249423,17,0,17,0,-3.8,-12,53,1020.9,18,110,38,1,13,99,0,0,0,1,0,0,1520.341667,56.32416667,1560.850833,1867.146667,1420.362603,887.1851461,887.1851461
3/27/2022,6:00:00,4360.740833,108.6687908,76.17810334,13.82189666,7.529459141,82,3,79,17.2,-3.4,-12.7,48,1021.5,18.9,111,60,0,51,97,0,0,0,2,300,1038.22683,7030.100833,1520.341667,5190.1925,6638.6075,3716.366364,4123.47324,4123.47324
3/27/2022,7:00:00,14665.71417,122.591449,69.23001229,20.76998771,8.529668855,224,104,120,348.9,-2.4,-14.5,39,1021.6,17.4,112,12,0,5,30,0,0,0,0,10400,7823.009951,14220.3,7030.100833,13736.45833,12790.8525,11540.13224,11645.93736,11645.93736
3/27/2022,8:00:00,20053.6825,137.6581738,63.33182413,26.66817587,9.529878562,375,276,99,683.7,-1.4,-15.5,33,1021.8,15.8,114,0,0,0,0,0,0,0,0,27600,14800.08381,8806.069167,14220.3,17218.265,17713.43333,17947.6926,18940.29713,18940.29713
3/27/2022,9:00:00,22727.15917,154.0553567,58.99481433,31.00518567,10.53008826,478,379,99,782.4,-0.6,-16.2,30,1021.2,13.5,119,0,0,0,0,0,0,0,0,37900,17839.66009,12104.55,8806.069167,8231.330833,20207.45833,19694.59006,23026.55927,23026.55927
3/27/2022,10:00:00,23564.4625,171.5705403,56.70198806,33.29801194,11.53029796,537,427,110,798.4,0.1,-16.2,28,1021.2,13,129,36,0,11,97,0,0,0,1,42700,18724.80498,9830.6925,12104.55,6819.940833,21105.28667,20950.66747,23312.05713,23312.05713
3/27/2022,11:00:00,23510.73083,189.5172127,56.75878329,33.24121671,12.53050765,538,391,147,709,0.5,-14.6,31,1020.4,10.7,147,17,0,0,56,0,0,0,0,39100,17139.44172,7393.305,9830.6925,14156.37083,21617.87167,19877.68453,22712.7272,22712.7272
3/27/2022,12:00:00,19720.39,206.9915326,59.15593435,30.84406565,13.53071733,430,194,236,363.8,0.6,-14.6,31,1019.3,10.9,174,34,0,8,98,0,0,0,1,19400,11428.86227,4371.901667,7393.305,17364.44833,18950.19,16783.33511,18676.90538,18676.90538
3/27/2022,13:00:00,10134.94583,223.3279292,63.57384987,26.42615013,14.530927,316,71,245,147.5,0.6,-14,33,1017.7,12.6,200,87,1,93,100,0,0,0,3,7029,6867.071047,2509.636667,4371.901667,13923.44333,15871.27333,8502.691752,10373.33022,10373.33022
3/27/2022,14:00:00,3146.585833,238.3380372,69.52387145,20.47612855,15.53113667,203,10,193,25,0.5,-12.1,38,1016.6,13.5,214,100,30,100,100,0,0,0,3,700,3596.902263,2788.473333,2509.636667,7709.540833,10244.875,3529.039414,1764.725362,1764.725362
3/27/2022,15:00:00,962.4633333,252.2232194,76.49487288,13.50512712,16.53134633,126,5,121,17.1,0.5,-9.3,48,1015.2,14.3,229,100,88,100,100,0,0,0,3,60,1827.43053,1238.345,2788.473333,1916.591667,4038.109167,1858.214377,361.4645453,361.4645453
3/27/2022,16:00:00,194.3191667,265.3816724,84.02267887,5.97732113,17.53155598,58,0,58,0,0.4,-6.7,59,1013.5,15.3,243,100,93,100,100,0,0,0,3,0,329.7804152,308.6241667,1238.345,427.8983333,560.5916667,167.1780698,154.7984958,154.7984958
3/27/2022,17:00:00,0,278.2742992,91.69258123,-1.692581233,18.53176562,9,0,9,0,0.2,-5,68,1011.9,17.6,255,100,89,100,100,0.1,0,0.07,71,0,0,0,308.6241667,0,0,0,0,0
3/27/2022,18:00:00,0,291.3620744,99.11128497,-9.11128497,19.53197524,0,0,0,0,0.3,-4.1,72,1010.1,19.5,258,100,62,100,100,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/27/2022,19:00:00,0,305.0695857,105.8734626,-15.87346255,20.53218486,0,0,0,0,0,-3.7,76,1007.8,22.9,248,100,82,100,100,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
3/27/2022,20:00:00,0,319.7275568,111.5401387,-21.54013868,21.53239447,0,0,0,0,0.9,-2.3,79,1005.2,23.5,238,100,85,100,100,0.3,0.1,0.14,71,0,0,0,0,0,0,0,0,0
3/27/2022,21:00:00,0,335.4655306,115.6498474,-25.64984744,22.53260407,0,0,0,0,1.7,-0.9,83,1003.6,22.2,227,100,83,99,100,0.3,0.1,0.14,71,0,0,0,0,0,0,0,0,0
3/27/2022,22:00:00,0,352.0832901,117.7859229,-27.78592291,23.53281366,0,0,0,0,2.6,0.1,84,1001.7,22.2,216,100,88,100,100,0.2,0.1,0.07,71,0,0,0,0,0,0,0,0,0
3/27/2022,23:00:00,0,9.026515742,117.6949744,-27.69497438,0.533023237,0,0,0,0,3.2,0.9,85,999.8,20.6,207,100,64,100,100,0.2,0.2,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,0:00:00,0,25.58938022,115.3873458,-25.38734578,1.533232802,0,0,0,0,3.5,1.6,87,998.2,19.9,200,100,14,100,100,0.3,0.3,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,1:00:00,0,41.24055618,111.1323598,-21.13235983,2.533442354,0,0,0,0,3.8,2.1,89,996.7,19.8,190,96,7,100,100,0.2,0.2,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,2:00:00,0,55.80827778,105.3528878,-15.35288779,3.533651893,0,0,0,0,4.1,2.1,87,995,19.9,186,100,14,99,100,0.1,0.1,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,3:00:00,0,69.44223025,98.50914248,-8.509142475,4.533861418,0,0,0,0,4,1.4,83,993.8,21.3,185,81,28,43,100,0,0,0,3,0,0,0,0,0,0,0,0,0
3/28/2022,4:00:00,0,82.48349912,91.03608865,-1.036088651,5.534070931,0,0,0,0,3.9,0.8,80,992.8,22.7,182,77,46,37,44,0,0,0,2,0,0,489.0391667,0,56.32416667,0,0,0,0
3/28/2022,5:00:00,1781.1525,95.36150336,83.33563354,6.664366462,6.534280429,21,5,16,53.1,4.1,0.5,78,991.9,23,181,50,32,34,4,0,0,0,2,340,0,2388.885,489.0391667,1520.341667,1560.850833,2120.616332,618.4680523,618.4680523
3/28/2022,6:00:00,4842.2225,108.5402217,75.79984023,14.20015977,7.534489913,101,56,45,308.9,5,0.5,72,991.8,25.3,175,64,39,41,14,0,0,0,2,3416,3753.68553,4360.740833,2388.885,7030.100833,5190.1925,4426.696722,2193.16581,2193.16581
3/28/2022,7:00:00,5072.970833,122.4826725,68.84492127,21.15507873,8.534699382,163,92,71,302.2,5.5,0.5,70,990.9,21.7,168,78,24,73,41,0,0,0,2,6992,5532.062832,14665.71417,4360.740833,14220.3,13736.45833,5707.823839,4242.005817,4242.005817
3/28/2022,8:00:00,3712.805833,137.5855228,62.93891012,27.06108988,9.534908836,285,146,139,356.2,6,0.4,67,990.4,24.8,156,84,7,98,64,0,0,0,3,13578,9265.036604,20053.6825,14665.71417,8806.069167,17218.265,7664.542304,6446.573025,6446.573025
3/28/2022,9:00:00,5090.933333,154.0383474,58.59689631,31.40310369,10.53511827,319,111,208,226.3,5.9,0.1,66,990,26.1,154,85,3,91,93,0,0,0,3,10767,8702.634969,22727.15917,20053.6825,12104.55,8231.330833,7207.697642,7693.70306,7693.70306
3/28/2022,10:00:00,10114.87583,171.6254241,56.30648317,33.69351683,11.5353277,337,178,159,329.2,5.9,-0.5,64,990,26.1,160,66,6,61,81,0,0,0,2,16732,9887.15137,23564.4625,22727.15917,9830.6925,6819.940833,12680.62476,9204.790416,9204.790416
3/28/2022,11:00:00,21314.105,189.6472574,56.37575676,33.62424324,12.5355371,373,252,121,452.3,6.2,-1.2,59,990,27.8,167,42,8,20,76,0,0,0,1,23184,11213.68328,23510.73083,23564.4625,7393.305,14156.37083,15467.04399,10889.98729,10889.98729
3/28/2022,12:00:00,16199.46,207.1837959,58.79356661,31.20643339,13.53574649,542,442,100,820.5,6.5,-1.9,55,990.1,32,161,14,6,12,4,0,0,0,0,41548,16561.19701,19720.39,23510.73083,4371.901667,17364.44833,18378.35316,12761.17151,12761.17151
3/28/2022,13:00:00,3909.6925,223.5612727,63.23489909,26.76510091,14.53595586,477,388,89,797.2,6.4,-2,55,990.5,31.2,161,26,11,24,4,0,0,0,1,34532,13143.19631,10134.94583,19720.39,2509.636667,13923.44333,14504.29302,10205.24651,10205.24651
3/28/2022,14:00:00,1616.001667,238.5933902,69.20561873,20.79438127,15.53616522,363,280,83,691.8,6.1,-1.8,57,990.5,27.6,163,30,0,50,0,0,0,0,1,28000,8326.673404,3146.585833,10134.94583,2788.473333,7709.540833,9409.30474,4536.267481,4536.267481
3/28/2022,15:00:00,1045.460833,252.4878247,76.19115175,13.80884825,16.53637456,208,132,76,442.5,5.4,-1.2,62,990.1,22.2,163,37,6,53,0,0,0,0,1,12408,3126.979909,962.4633333,3146.585833,1238.345,1916.591667,1780.254691,492.6042998,492.6042998
3/28/2022,16:00:00,368.3208333,265.6481443,83.72581499,6.274185011,17.53658387,89,44,45,251.8,4.9,-1.4,64,990.4,22.7,157,46,26,38,0,0,0,0,1,3256,0,194.3191667,962.4633333,308.6241667,427.8983333,186.5434666,214.4007587,214.4007587
3/28/2022,17:00:00,1.29,278.5379554,91.39453745,-1.394537445,18.53679317,16,5,11,54.9,3.9,-1.7,67,989.8,20.1,159,19,12,14,0,0,0,0,0,440,0,0,194.3191667,0,0,50.22641244,51.43307215,51.43307215
3/28/2022,18:00:00,0,291.6182217,98.80429821,-8.804298206,19.53700245,0,0,0,0,2.7,-1.3,75,990.2,20.5,156,35,35,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/28/2022,19:00:00,0,305.3110731,105.5506791,-15.55067913,20.53721171,0,0,0,0,2.1,-0.6,82,990.8,19.3,143,89,89,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3/28/2022,20:00:00,0,319.9429212,111.1966688,-21.19666885,21.53742096,0,0,0,0,1.4,-0.6,86,991.1,17,111,100,97,28,0,0.1,0.1,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,21:00:00,0,335.6390587,115.2843095,-25.28430948,22.53763018,0,0,0,0,0.4,-2.9,79,992.4,19.1,74,100,100,17,0,0.1,0.1,0,51,0,0,0,0,0,0,0,0,0
3/28/2022,22:00:00,0,352.1989979,117.4017181,-27.40171813,23.53783938,0,0,0,0,-0.8,-6.7,65,993.5,17.4,68,84,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3/28/2022,23:00:00,0,9.07548891,117.2997422,-27.29974223,0.538048556,0,0,0,0,-1.5,-8.4,59,994.1,15.6,71,74,82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/29/2022,0:00:00,0,25.57468268,114.9899983,-24.98999829,1.538257714,0,0,0,0,-2.1,-8.7,60,994.8,14.1,77,80,72,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/29/2022,1:00:00,0,41.17477899,110.7396081,-20.73960807,2.538466849,0,0,0,0,-2.5,-8.5,63,995.1,13.5,81,100,72,94,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3/29/2022,2:00:00,0,55.70693823,104.9676257,-14.96762565,3.538675963,0,0,0,0,-2.8,-8.2,67,995.5,12.7,82,100,80,100,17,0,0,0,3,0,0,0,0,0,0,0,0,0
3/29/2022,3:00:00,0,69.31904673,98.13085195,-8.130851954,4.538885053,0,0,0,0,-3,-8.1,68,995.9,12.1,78,100,80,98,4,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/29/2022,4:00:00,11.72,82.34928638,90.66203406,-0.662034057,5.53909412,0,0,0,0,-3.3,-7.8,71,996.3,12,74,100,74,97,6,0,0,0,3,0,0,0,0,489.0391667,56.32416667,224.2537326,346.9256106,346.9256106
3/29/2022,5:00:00,917.135,95.22534199,82.961982,7.038018,6.539303164,25,6,19,61.6,-3.4,-7.9,71,996.7,12.2,71,100,59,95,3,0,0,0,3,246,0,1781.1525,0,2388.885,1520.341667,1975.027593,541.7020332,541.7020332
3/29/2022,6:00:00,2754.19,108.4115495,75.42258316,14.57741684,7.539512184,111,40,71,213.1,-3.2,-8,69,997,12.1,67,100,65,96,3,0.1,0,0.07,71,1400,3363.273563,4842.2225,1781.1525,4360.740833,7030.100833,4333.405299,2066.953021,2066.953021
3/29/2022,7:00:00,6216.894167,122.3736059,68.46086,21.53914,8.53972118,182,58,124,186.6,-2.7,-8.4,65,997.4,11.6,68,100,63,97,4,0.1,0,0.07,71,2146,5074.782541,5072.970833,4842.2225,14665.71417,14220.3,6327.120749,3567.840546,3567.840546
3/29/2022,8:00:00,6780.7875,137.5125458,62.54701874,27.45298126,9.539930151,295,113,182,271.6,-2,-8.1,63,997.9,11.4,72,90,30,97,16,0,0,0,3,7910,8797.748203,3712.805833,5072.970833,20053.6825,8806.069167,9320.385875,6509.536902,6509.536902
3/29/2022,9:00:00,12675.31917,154.021234,58.19998324,31.80001676,10.5401391,391,194,197,390.8,-1.5,-8.1,61,998.2,10.5,74,91,24,100,30,0,0,0,3,14744,12236.21557,5090.933333,3712.805833,22727.15917,12104.55,10033.30723,9691.448779,9691.448779
3/29/2022,10:00:00,9358.5225,171.6806684,55.91200336,34.08799664,11.54034802,457,247,210,452,-1.1,-8.4,57,998.8,8.7,85,100,61,98,35,0,0,0,3,9633,13972.70031,10114.87583,5090.933333,23564.4625,9830.6925,11166.77623,11280.05739,11280.05739
3/29/2022,11:00:00,9876.09,189.7781189,55.99383913,34.00616087,12.54055691,502,297,205,527.8,-0.7,-8.8,54,999.2,9.1,97,100,55,85,4,0,0,0,3,13365,14992.13534,21314.105,10114.87583,23510.73083,7393.305,10610.90294,12003.76818,12003.76818
3/29/2022,12:00:00,7299.600833,207.377029,58.43240745,31.56759255,13.54076578,471,288,183,529.2,-0.6,-9.3,52,999.4,9.6,110,60,36,46,0,0,0,0,2,18432,13300.72464,16199.46,21314.105,19720.39,4371.901667,15613.16219,12582.15759,12582.15759
3/29/2022,13:00:00,6686.765833,223.7953944,62.89719432,27.10280568,14.54097462,400,249,151,506,-0.9,-10.2,50,999.4,10.5,117,51,37,29,0,0.1,0,0.07,71,15687,10362.38851,3909.6925,16199.46,10134.94583,2509.636667,10112.34847,9647.954172,9647.954172
3/29/2022,14:00:00,8921.213333,238.849145,68.88855486,21.11144514,15.54118344,348,234,114,570.8,-1.2,-10.8,48,999.4,11.7,124,45,24,39,0,0.1,0,0.07,71,17784,7912.759511,1616.001667,3909.6925,3146.585833,2788.473333,5930.708607,5815.985136,5815.985136
3/29/2022,15:00:00,2846.155833,252.7524164,75.88848807,14.11151193,16.54139222,243,151,92,497.6,-1.8,-11.5,48,999.3,13.6,130,40,7,56,0,0.1,0,0.07,71,14043,3894.494729,1045.460833,1616.001667,962.4633333,1238.345,1998.812007,1891.579761,1891.579761
3/29/2022,16:00:00,758.3175,265.9142082,83.42984346,6.57015654,17.54160098,120,61,59,339.2,-2.3,-11.5,49,999.5,14,132,55,21,60,0,0,0,0,2,4819,149.3136561,368.3208333,1045.460833,194.3191667,308.6241667,160.1023865,490.1865126,490.1865126
3/29/2022,17:00:00,9.316666667,278.8008367,91.09722721,-1.097227214,18.54180972,25,9,16,96.1,-3.1,-11.2,54,999.5,12,134,56,26,54,0,0,0,0,2,666,0,1.29,368.3208333,0,0,62.64891332,270.1907263,270.1907263
3/29/2022,18:00:00,0,291.8732508,98.49792811,-8.497928105,19.54201842,0,0,0,0,-3.6,-10.6,58,999.4,9.9,134,57,32,47,0,0,0,0,2,0,0,0,1.29,0,0,0,0,0
3/29/2022,19:00:00,0,305.5511437,105.2284688,-15.22846878,20.54222709,0,0,0,0,-3.9,-10.7,59,999.4,8.4,133,54,26,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/29/2022,20:00:00,0,320.1566879,110.8538223,-20.85382235,21.54243574,0,0,0,0,-4.1,-10.6,60,999,7.1,135,42,12,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/29/2022,21:00:00,0,335.8110486,114.91953,-24.91953001,22.54264435,0,0,0,0,-4.3,-10.9,60,999.4,6.9,141,39,28,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/29/2022,22:00:00,0,352.3135547,117.0184369,-27.01843691,23.54285294,0,0,0,0,-4.8,-11.3,60,999.4,6.9,137,57,6,86,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/29/2022,23:00:00,0,9.123937179,116.905551,-26.90555099,0.543061489,0,0,0,0,-5,-11.1,63,999.7,8.5,144,56,9,79,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/30/2022,0:00:00,0,25.56006952,114.5937237,-24.59372374,1.543270012,0,0,0,0,-5.3,-10.7,66,999.8,7.2,153,40,16,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/30/2022,1:00:00,0,41.10946882,110.3479041,-20.3479041,2.543478504,0,0,0,0,-5.5,-10.4,68,999.6,7.4,166,28,20,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/30/2022,2:00:00,0,55.60618605,104.5833811,-14.58338113,3.543686963,0,0,0,0,-5.6,-10.4,69,999.6,8.4,173,33,19,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
