date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,is_day,shortwave_radiation,shortwave_radiation_instant,direct_radiation,direct_radiation_instant,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,terrestrial_radiation,terrestrial_radiation_instant,uv_index_clear_sky,uv_index,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2023-06-07,05:00:00,208.38169286010336,86.26337378346761,65.56164411075241,24.4383558892476,6.664121322800262,1,305.0,357.9,179.5,210.6,125.5,147.3,509.0,509.0,468.3,549.5,1.65,1.65,11.7,3.5,57,1017.3,9.0,334,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21060.0,184.86604442940103,70.54343317774041,70.54343317774041,70.54343317774041,70.54343317774041
2023-06-07,06:00:00,448.0733119950432,99.3908789170516,57.94780662611646,32.05219337388354,7.663992454326021,1,437.0,490.3,292.4,328.0,144.6,162.3,618.1,618.1,628.3,704.9,2.6,2.6,12.6,2.7,51,1017.7,8.6,333,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32800.0,329.37042389323443,104.12931751627444,104.12931751627444,104.12931751627444,104.12931751627444
2023-06-07,07:00:00,1531.0541053906015,113.88651416222446,50.64216067569135,39.35783932430865,8.663863445506164,1,563.0,611.5,404.9,439.8,158.1,171.7,693.4,693.4,775.5,842.3,3.65,3.65,14.7,3.2,46,1018.1,8.3,330,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,43980.0,712.6338086649505,322.0304694086345,322.0304694086345,322.0304694086345,322.0304694086345
2023-06-07,08:00:00,1760.0265235747097,130.55178284115232,44.18608952566598,45.81391047433402,9.663734296740188,1,673.0,712.2,502.3,531.6,170.7,180.6,741.3,741.3,900.0,952.5,4.65,4.65,15.8,3.5,44,1018.4,9.0,326,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,53160.0,1056.4746355931754,807.007174581773,807.007174581773,807.007174581773,807.007174581773
2023-06-07,09:00:00,1531.6284936248696,150.0610822112211,39.30346613649746,50.69653386350254,10.663605008431576,1,758.0,784.3,575.1,595.1,182.9,189.3,769.0,769.0,993.3,1027.8,5.45,5.45,16.4,3.1,41,1018.5,9.4,320,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59510.0,1315.3255610214217,538.6131715458332,538.6131715458332,538.6131715458332,538.6131715458332
2023-06-07,10:00:00,2115.1321309649065,172.21913626534916,36.82510102735906,53.17489897264094,11.663475580981196,1,814.0,825.0,623.7,632.1,190.3,192.9,789.7,789.7,1049.0,1063.2,5.95,5.95,17.7,3.5,39,1018.7,9.7,310,0,7,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,58785.3,1464.3462367906657,156.5738655183556,156.5738655183556,156.5738655183556,156.5738655183556
2023-06-07,11:00:00,1991.0976089555136,195.2389201395873,37.319273654214165,52.68072634578584,12.663346014790385,1,829.0,823.5,636.7,632.5,192.3,191.0,795.3,795.3,1063.3,1056.3,6.05,6.05,17.9,2.6,36,1018.6,11.5,297,0,4,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60720.0,1501.4749178319896,757.4592916273059,757.4592916273059,757.4592916273059,757.4592916273059
2023-06-07,12:00:00,1554.8337957365918,216.65242615499844,40.66223557630893,49.33776442369107,13.663216310263412,1,800.0,778.5,611.5,595.1,188.5,183.4,784.5,784.5,1035.3,1007.6,5.8,5.8,18.1,3.1,37,1018.3,13.3,283,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59510.0,1401.5006675420466,954.4131611666796,954.4131611666796,954.4131611666796,954.4131611666796
2023-06-07,13:00:00,1117.6333428246585,235.19739116344527,46.14319643563529,43.85680356436471,14.663086467803,1,733.0,697.6,553.6,526.9,179.4,170.8,760.4,760.4,966.9,920.3,5.25,5.25,18.3,3.7,38,1018.2,15.1,271,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,52690.0,1175.737221505062,543.6291735153585,543.6291735153585,543.6291735153585,543.6291735153585
2023-06-07,14:00:00,619.6921727863946,251.06906597057585,52.94116817767701,37.05883182232299,15.662956487812266,1,642.0,595.6,476.2,441.7,165.8,153.9,733.0,733.0,862.8,800.4,4.35,4.35,17.9,4.4,41,1018.2,16.2,268,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,44170.0,857.7201212596952,332.4398302733373,332.4398302733373,332.4398302733373,332.4398302733373
2023-06-07,15:00:00,233.31938756386555,265.0383536116666,60.39319910284211,29.60680089715789,16.662826370696305,1,526.0,472.8,372.6,334.9,153.4,137.9,677.9,677.9,730.0,656.2,3.35,3.35,17.3,4.9,44,1018.0,15.1,265,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,33490.0,465.2067156883539,179.1759180178997,179.1759180178997,179.1759180178997,179.1759180178997
2023-06-07,16:00:00,92.65601593110424,277.8748485503671,68.00706645006778,21.992933549932225,17.66269611685912,1,393.0,338.4,253.3,218.2,139.7,120.3,582.5,582.5,577.6,497.4,2.3,2.3,16.9,4.8,45,1017.8,14.0,263,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21820.0,148.10569535623384,29.77556091701768,29.77556091701768,29.77556091701768,29.77556091701768
2023-06-07,17:00:00,50.12021977359135,290.19299607581934,75.39667012792324,14.603329872076753,18.66256572670564,1,263.0,211.7,145.8,117.4,117.2,94.3,465.5,465.5,416.0,334.9,1.4,1.4,16.3,4.3,45,1017.5,13.7,262,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,11740.0,106.4806712257634,23.2405172271437,23.2405172271437,23.2405172271437,23.2405172271437
2023-06-07,18:00:00,29.450798445600583,302.453465390884,82.22485896707302,7.7751410329269826,19.66243520064124,1,144.0,101.0,61.6,43.2,82.4,57.8,319.4,319.4,256.2,179.7,0.65,0.65,14.8,3.6,47,1017.1,12.2,254,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4320.0,55.83212131884927,21.815267912606654,21.815267912606654,21.815267912606654,21.815267912606654
2023-06-07,19:00:00,21.823301588341465,314.98197675503286,88.1698863725051,1.8301136274949013,20.662304539071688,1,52.0,20.2,14.4,5.6,37.6,14.6,138.6,63.9,109.2,42.4,0.2,0.2,13.3,4.5,55,1017.3,10.8,245,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,560.0,1.9566236683264349,19.5150392860527,19.5150392860527,19.5150392860527,19.5150392860527
2023-06-08,01:00:00,19.017365708428613,36.28490645453016,91.51011166101092,-1.5101116610109049,2.661517747728197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.1,84,1016.7,5.4,229,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.43442473079613,19.43442473079613,19.43442473079613,19.43442473079613
2023-06-08,02:00:00,21.674789683663064,49.10583554456548,86.33553610237767,3.664463897622321,3.66138614902088,1,12.0,32.8,1.8,4.9,10.2,27.9,26.4,56.5,31.0,84.8,0.05,0.05,7.6,5.2,85,1016.4,5.0,228,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,490.00000000000006,19.200880757253845,21.67436535487303,21.67436535487303,21.67436535487303,21.67436535487303
2023-06-08,03:00:00,24.06845971827647,61.51400473337544,80.06386341347059,9.93613658652942,4.661254418070128,1,79.0,116.5,26.1,38.4,52.9,78.1,214.4,222.8,155.4,229.1,0.35,0.3,7.7,4.6,81,1016.3,4.7,221,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3840.0,88.26857249964625,24.73878280410816,24.73878280410816,24.73878280410816,24.73878280410816
2023-06-08,04:00:00,24.78962084222549,73.74460680572311,73.01274427579918,16.987255724200825,5.661122555285521,1,181.0,228.1,85.7,108.1,95.3,120.1,369.9,369.9,307.8,388.0,0.85,0.85,8.9,4.1,72,1016.2,3.6,238,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10810.0,145.5771934735983,25.43091854059902,25.43091854059902,25.43091854059902,25.43091854059902
2023-06-08,05:00:00,232.7826372109588,86.16621410177976,65.50628274266262,24.49371725733738,6.660990561076604,1,305.0,357.7,179.2,210.2,125.8,147.5,506.9,506.9,469.4,550.5,1.65,1.65,11.0,2.5,56,1016.1,5.0,313,0,0,0,2,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21020.0,185.4811028491309,208.38169286010336,208.38169286010336,208.38169286010336,208.38169286010336
2023-06-08,06:00:00,609.6511866112586,99.28712090328662,57.89205882883801,32.10794117116199,7.660858435855349,1,438.0,491.3,293.3,328.9,144.7,162.3,618.9,618.9,629.3,705.8,2.65,2.65,12.7,0.4,43,1015.9,4.0,344,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32890.0,325.0391486776288,448.0733119950432,448.0733119950432,448.0733119950432,448.0733119950432
2023-06-08,07:00:00,1240.9771096312018,113.77638785607311,50.58263069126325,39.41736930873675,8.660726180031077,1,559.0,607.1,399.3,433.7,159.7,173.4,683.0,683.0,776.4,843.2,3.7,3.7,14.9,0.3,37,1016.0,3.2,294,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,43370.0,695.4924786932238,1531.0541053906015,1531.0541053906015,1531.0541053906015,1531.0541053906015
2023-06-08,08:00:00,1851.2276901741268,130.43847220531737,44.11893482113185,45.88106517886815,9.660593794015057,1,643.0,680.4,460.3,487.1,182.7,193.3,678.6,678.6,900.9,953.3,4.65,4.65,18.1,3.9,39,1015.6,6.5,222,12,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,48710.0,983.8667364609148,1760.0265235747097,1760.0265235747097,1760.0265235747097,1760.0265235747097
2023-06-08,09:00:00,954.7690880667768,149.95414094386365,39.2252992535506,50.7747007464494,10.660461278220517,1,729.0,754.3,533.1,551.6,195.9,202.7,712.1,712.1,994.1,1028.7,5.45,5.45,18.4,3.1,36,1015.4,7.2,242,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,55160.0,1233.165649177503,1531.6284936248696,1531.6284936248696,1531.6284936248696,1531.6284936248696
2023-06-08,10:00:00,771.294708469407,172.13491622648334,36.73510146420692,53.26489853579308,11.660328633058004,1,796.0,806.8,597.1,605.2,198.9,201.6,755.2,755.2,1049.9,1064.2,5.95,5.95,19.8,4.3,36,1014.7,9.0,237,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60520.00000000001,1404.611377737345,2115.1321309649065,2115.1321309649065,2115.1321309649065,2115.1321309649065
2023-06-08,11:00:00,673.9700980806178,195.1900634095659,37.22068762486023,52.779312375139774,12.660195858940062,1,814.0,808.7,614.3,610.3,199.7,198.3,766.4,766.4,1064.3,1057.4,6.05,6.05,20.9,4.5,34,1014.3,13.7,326,3,5,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,57978.49999999999,1453.8464808366248,1991.0976089555136,1991.0976089555136,1991.0976089555136,1991.0976089555136
2023-06-08,12:00:00,1484.1928771171777,216.6362640197393,40.56007970192458,49.43992029807542,13.660062956280592,1,789.0,767.9,595.0,579.1,194.0,188.8,762.3,762.3,1036.5,1008.8,5.8,5.8,22.0,6.2,36,1013.8,11.5,309,4,27,58,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,42274.3,1340.1988291019538,1554.8337957365918,1554.8337957365918,1554.8337957365918,1554.8337957365918
2023-06-08,13:00:00,1296.115932483935,235.2017483179821,46.040781934243306,43.95921806575669,14.659929925492955,1,726.0,691.1,543.0,516.9,183.0,174.2,744.6,744.6,968.3,921.7,5.25,5.25,22.3,6.9,37,1013.4,13.7,285,3,2,0,4,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,50656.2,1131.5972162970545,1117.6333428246585,1117.6333428246585,1117.6333428246585,1117.6333428246585
2023-06-08,14:00:00,311.41233042554364,251.08289997765627,52.83953603641645,37.16046396358355,15.659796766989336,1,633.0,587.4,463.3,430.0,169.7,157.4,711.8,711.8,864.3,802.0,4.35,4.35,20.2,6.5,41,1013.2,15.5,286,3,0,0,8,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,43000.0,831.1883749856704,619.6921727863946,619.6921727863946,619.6921727863946,619.6921727863946
2023-06-08,16:00:00,110.99308662235092,277.8895409019895,67.90621905670083,22.09378094329916,17.659530068495236,1,309.0,266.3,153.4,132.2,155.6,134.1,351.4,351.4,579.5,499.4,2.3,2.25,18.8,8.1,50,1013.6,15.1,275,6,0,59,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,13219.999999999998,161.0111691666473,92.65601593110424,92.65601593110424,92.65601593110424,92.65601593110424
2023-06-08,17:00:00,55.22248577897935,290.20333876623545,75.29563468738179,14.704365312618211,18.65939652933324,1,258.0,208.0,140.1,112.9,117.9,95.0,444.9,444.9,418.0,337.0,1.4,1.4,16.6,8.6,59,1013.8,15.5,308,16,54,52,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,5193.400000000001,107.44529879998868,50.12021977359135,50.12021977359135,50.12021977359135,50.12021977359135
2023-06-09,01:00:00,17.574541167375358,36.21396275649783,91.44007907196068,-1.4400790719606886,2.658323713905069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.2,62,1017.6,15.1,357,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.017365708428613,19.017365708428613,19.017365708428613,19.017365708428613
2023-06-09,02:00:00,21.67151029993202,49.02833478674426,86.27303263353053,3.726967366469464,3.6581890552407534,1,12.0,32.7,1.7,4.7,10.3,28.0,25.0,53.7,31.7,86.2,0.05,0.05,10.1,3.6,64,1018.1,16.9,353,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,470.0,18.87217148124316,21.674789683663064,21.674789683663064,21.674789683663064,21.674789683663064
2023-06-09,03:00:00,23.466674060261298,61.43097454207105,80.0076985710882,9.992301428911809,4.658054274276626,1,79.0,116.1,25.8,38.0,53.2,78.2,211.7,218.9,156.7,230.3,0.35,0.35,10.4,3.4,62,1018.6,16.2,6,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3800.0,87.27622125006243,24.06845971827647,24.06845971827647,24.06845971827647,24.06845971827647
2023-06-09,04:00:00,24.965802405380398,73.65626129760486,72.96117426968962,17.03882573031038,5.65791937143202,1,183.0,230.4,87.4,110.1,95.6,120.4,375.6,375.6,308.9,389.0,0.85,0.85,10.3,3.1,61,1018.9,14.8,9,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,11010.0,145.41881512371882,24.78962084222549,24.78962084222549,24.78962084222549,24.78962084222549
2023-06-09,05:00:00,207.235901079893,86.07211081062857,65.45708846660771,24.542911533392285,6.657784347126126,1,309.0,362.2,183.3,214.9,125.7,147.4,517.4,517.4,470.4,551.4,1.65,1.65,11.2,3.7,60,1019.3,14.8,14,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21490.0,186.1300486722997,232.7826372109588,232.7826372109588,232.7826372109588,232.7826372109588
2023-06-09,06:00:00,609.6927489918005,99.18656635671624,57.8425195765203,32.1574804234797,7.657649201780069,1,441.0,494.5,296.6,332.6,144.4,161.9,624.9,624.9,630.1,706.6,2.6,2.6,12.3,4.0,57,1020.1,15.1,11,0,1,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32927.4,327.1998240485631,609.6511866112586,609.6511866112586,609.6511866112586,609.6511866112586
2023-06-09,07:00:00,1629.980175959104,113.6693587919481,50.52945207559646,39.47054792440354,8.657513935813823,1,571.0,620.0,414.5,450.1,156.5,170.0,708.0,708.0,777.2,843.9,3.65,3.65,13.7,4.0,52,1020.7,14.8,6,0,8,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,41409.2,726.2237709552132,1240.9771096312018,1240.9771096312018,1240.9771096312018,1240.9771096312018
2023-06-09,08:00:00,1952.857283433436,130.3276631386137,44.05835360380995,45.94164639619005,9.657378549647758,1,685.0,724.8,517.6,547.7,167.4,177.1,762.2,762.2,901.6,954.0,4.65,4.65,14.0,2.8,47,1021.2,15.1,1,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54770.00000000001,1093.608744222502,1851.2276901741268,1851.2276901741268,1851.2276901741268,1851.2276901741268
2023-06-09,09:00:00,1410.2571965988,149.84830202267133,39.15391134474545,50.84608865525455,10.657243043704677,1,772.0,798.8,593.5,614.1,178.5,184.7,792.0,792.0,994.9,1029.4,5.4,5.4,14.9,2.1,42,1022.1,15.5,8,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,61410.0,1367.42938964183,954.7690880667768,954.7690880667768,954.7690880667768,954.7690880667768
2023-06-09,10:00:00,2261.538908873235,172.0495821878915,36.65189128778809,53.34810871221191,11.657107418404678,1,824.0,835.2,636.6,645.2,187.4,190.0,804.3,804.3,1050.7,1065.0,5.9,5.9,15.5,0.8,37,1022.4,13.3,13,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,64520.00000000001,1511.4792861549422,771.294708469407,771.294708469407,771.294708469407,771.294708469407
2023-06-09,11:00:00,1685.6454279633897,195.1378089620737,37.12858955609119,52.871410443908815,12.656971674169796,1,847.0,841.5,660.7,656.5,186.3,185.1,823.4,823.4,1065.3,1058.4,6.05,6.05,16.2,-0.5,32,1022.3,12.6,22,0,1,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,64993.5,1548.928501157359,673.9700980806178,673.9700980806178,673.9700980806178,673.9700980806178
2023-06-09,12:00:00,1235.2937934121398,216.61524476431603,40.4639142145122,49.5360857854878,13.656835811423976,1,824.0,802.1,643.6,626.5,180.4,175.5,823.5,823.5,1037.6,1009.9,5.8,5.8,17.1,-0.2,31,1022.3,11.2,6,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,62650.0,1438.5102123447496,1484.1928771171777,1484.1928771171777,1484.1928771171777,1484.1928771171777
2023-06-09,13:00:00,1203.5173271832373,235.20071489795836,45.94388478028638,44.05611521971362,14.656699830588998,1,762.0,725.5,591.8,563.5,170.2,162.0,810.3,810.3,969.5,923.0,5.2,5.2,17.1,-0.7,30,1022.0,9.7,358,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56350.0,1210.590751696177,1296.115932483935,1296.115932483935,1296.115932483935,1296.115932483935
2023-06-09,14:00:00,679.7856980402876,251.0913600981596,52.74310098024874,37.25689901975126,15.656563732086992,1,667.0,619.1,507.6,471.2,159.4,147.9,778.4,778.4,865.7,803.6,4.35,4.35,17.2,0.3,32,1022.0,10.4,341,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,47120.0,881.6217477024218,311.41233042554364,311.41233042554364,311.41233042554364,311.41233042554364
2023-06-09,15:00:00,215.83860911034907,265.06587900732745,60.19624553354404,29.803754466455963,16.656427516343566,1,545.0,490.3,395.0,355.4,150.0,134.9,715.1,715.1,733.3,659.7,3.35,3.35,17.2,2.0,36,1021.8,9.7,343,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,35540.0,474.1946027861452,274.2879760814143,274.2879760814143,274.2879760814143,274.2879760814143
2023-06-09,16:00:00,88.41019619191545,277.8994457860506,67.81044650100407,22.18955349899594,17.6562911837811,1,410.0,353.5,272.0,234.5,138.0,119.0,621.1,621.1,581.3,501.2,2.3,2.3,16.7,3.0,40,1021.9,10.8,338,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,23450.0,147.5576265737382,110.99308662235092,110.99308662235092,110.99308662235092,110.99308662235092
2023-06-09,17:00:00,50.82014434042451,290.20926925303525,75.19982452989403,14.800175470105977,18.656154734823925,1,274.0,221.1,156.4,126.2,117.6,94.9,494.3,494.3,420.0,339.0,1.4,1.4,16.2,3.2,42,1022.1,10.1,330,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,12620.0,107.15763947894386,55.22248577897935,55.22248577897935,55.22248577897935,55.22248577897935
2023-06-09,18:00:00,32.745354926131505,302.45705522100343,82.0278794039537,7.972120596046299,19.65601816989772,1,151.0,106.7,67.1,47.4,83.9,59.3,341.9,341.9,260.5,184.0,0.7,0.7,15.0,2.5,43,1022.0,8.3,314,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4740.0,57.478430481740254,21.39673801038454,21.39673801038454,21.39673801038454,21.39673801038454
2023-06-09,19:00:00,19.6818534829808,314.9688028243494,87.97377815961671,2.0262218403832906,20.655881489427006,1,55.0,22.7,15.7,6.5,39.3,16.2,149.3,74.2,113.5,46.8,0.2,0.2,14.0,3.7,50,1022.6,7.2,317,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,650.0,3.87538868721465,18.197214207170003,18.197214207170003,18.197214207170003,18.197214207170003
2023-06-10,01:00:00,18.55329819075157,36.14433974141875,91.3766723451937,-1.3766723451936993,2.655059004921107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.9,77,1024.4,2.2,117,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.574541167375358,17.574541167375358,17.574541167375358,17.574541167375358
2023-06-10,02:00:00,20.56968865187745,48.952788670929465,86.2170033398048,3.782996660195194,3.6549215275715783,1,13.0,35.3,2.1,5.8,10.9,29.4,31.0,66.9,32.3,87.5,0.05,0.05,6.3,2.9,79,1024.6,2.2,185,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,580.0,21.40111819257752,21.67151029993202,21.67151029993202,21.67151029993202,21.67151029993202
2023-06-10,03:00:00,23.25253909982237,61.35040729790703,79.95785234488015,10.04214765511985,4.654783938091263,1,81.0,118.8,27.2,39.8,53.8,78.9,221.8,228.4,157.8,231.4,0.35,0.35,7.0,2.6,74,1025.2,2.5,181,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3980.0,89.66329790121125,23.466674060261298,23.466674060261298,23.466674060261298,23.466674060261298
2023-06-10,04:00:00,23.954402100009784,73.5707790388192,72.91580264074405,17.084197359255956,5.654646236908556,1,185.0,232.8,89.1,112.1,95.9,120.7,381.6,381.6,309.9,389.9,0.85,0.85,8.5,2.0,64,1025.6,1.8,182,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,11210.0,146.35677885155556,24.965802405380398,24.965802405380398,24.965802405380398,24.965802405380398
2023-06-10,05:00:00,194.80638016408048,85.98116859902949,65.41403982229201,24.585960177707985,6.65450842445216,1,313.0,366.8,187.4,219.6,125.6,147.2,528.0,528.0,471.2,552.2,1.65,1.65,11.7,-0.2,44,1026.0,4.7,100,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21960.0,184.3216731280393,207.235901079893,207.235901079893,207.235901079893,207.235901079893
2023-06-10,06:00:00,405.3926211195964,99.08933484699246,57.79916583861701,32.200834161382986,7.6543705011516625,1,450.0,504.5,307.0,344.2,143.0,160.3,646.0,646.0,630.8,707.3,2.6,2.6,14.0,-0.8,36,1026.3,7.9,7,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,34420.0,321.9292634570619,609.6927489918005,609.6927489918005,609.6927489918005,609.6927489918005
2023-06-10,07:00:00,1365.4249258983746,113.56556699543523,50.48260433346907,39.51739566653093,8.65423246743548,1,581.0,630.8,426.8,463.5,154.2,167.4,728.4,728.4,777.8,844.5,3.65,3.65,15.4,0.0,35,1026.7,12.6,2,1,29,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32908.5,725.5952340257559,1629.980175959104,1629.980175959104,1629.980175959104,1629.980175959104
2023-06-10,08:00:00,1918.7689757542896,130.219519341418,44.00433409293607,45.99566590706393,9.65409432373342,1,691.0,731.2,525.3,555.8,165.7,175.3,772.8,772.8,902.2,954.6,4.65,4.65,17.3,0.8,33,1027.3,14.0,4,1,31,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,38350.2,1078.635796395613,1952.857283433436,1952.857283433436,1952.857283433436,1952.857283433436
2023-06-10,09:00:00,1844.7081430689627,149.74374409184412,39.0893071126839,50.9106928873161,10.653956070476662,1,777.0,804.0,600.0,620.8,177.0,183.2,799.9,799.9,995.5,1030.1,5.4,5.4,16.9,0.1,32,1027.5,15.1,354,1,22,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,48422.4,1357.6857373148214,1410.2571965988,1410.2571965988,1410.2571965988,1410.2571965988
2023-06-10,10:00:00,1814.611093953884,171.9632978324224,36.57549681186407,53.42450318813593,11.653817708095197,1,832.0,843.4,647.3,656.1,184.7,187.3,817.0,817.0,1051.4,1065.8,5.9,5.9,17.1,-0.6,30,1027.6,15.8,356,0,17,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54456.3,1521.856440645076,2261.538908873235,2261.538908873235,2261.538908873235,2261.538908873235
2023-06-10,11:00:00,2137.134391384202,195.0822748802453,37.043024398743306,52.95697560125669,12.653679237019883,1,848.0,842.6,661.5,657.3,186.5,185.3,823.5,823.5,1066.1,1059.3,6.05,6.05,17.5,-1.2,28,1027.4,16.6,4,0,9,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59814.3,1554.6822333621435,1685.6454279633897,1685.6454279633897,1685.6454279633897,1685.6454279633897
2023-06-10,12:00:00,1646.4546183883544,216.58944192123928,40.373794885118365,49.62620511488164,13.653540657681948,1,824.0,802.2,643.0,626.0,181.0,176.2,821.7,821.7,1038.6,1011.0,5.8,5.8,17.8,-2.0,26,1027.2,15.1,10,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,62600.0,1446.6820210181104,1235.2937934121398,1235.2937934121398,1235.2937934121398,1235.2937934121398
2023-06-10,13:00:00,1393.9034424581548,235.1943394674116,45.85256598456292,44.14743401543708,14.653401970512956,1,761.0,724.6,589.9,561.7,171.1,163.0,806.5,806.5,970.7,924.3,5.2,5.2,17.6,-4.4,22,1027.0,14.4,28,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56170.00000000001,1218.233778501222,1203.5173271832373,1203.5173271832373,1203.5173271832373,1203.5173271832373
2023-06-10,14:00:00,707.450362186739,251.0944853158184,52.65192672102649,37.34807327897351,15.653263175944312,1,670.0,622.0,510.9,474.4,159.1,147.7,782.0,782.0,867.1,805.0,4.35,4.35,17.5,-7.1,18,1026.8,13.3,41,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,47440.0,887.3175598306855,679.7856980402876,679.7856980402876,679.7856980402876,679.7856980402876
2023-06-10,15:00:00,214.8202052391981,265.07199508959144,60.10541729902912,29.894582700970886,16.653124274409823,1,550.0,495.0,400.6,360.5,149.4,134.4,723.5,723.5,734.9,661.3,3.35,3.35,17.5,-3.3,24,1026.9,15.8,42,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,36050.0,479.2573171228936,215.83860911034907,215.83860911034907,215.83860911034907,215.83860911034907
